               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  56,            0.025085,             0.01447,                   0,             0.90097,             0.91067,             0.97682,             0.56933,            0.008147,           0.0038202,                   0,           0.0031938,           0.0031938,           0.0031938
                  57,            0.024589,            0.013166,                   0,             0.89683,                 0.8,             0.97682,             0.54888,           0.0077616,           0.0038841,                   0,             0.00307,             0.00307,             0.00307
                  58,            0.022298,            0.015905,                   0,                   1,             0.89932,             0.97192,             0.60832,           0.0074278,           0.0039618,                   0,           0.0029462,           0.0029462,           0.0029462
                  59,            0.021142,            0.015584,                   0,                   1,             0.79277,             0.95643,             0.59359,           0.0079204,           0.0038812,                   0,           0.0028225,           0.0028225,           0.0028225
                  60,            0.023983,            0.013205,                   0,             0.71147,                   1,             0.94045,              0.5467,           0.0069076,           0.0039949,                   0,           0.0026987,           0.0026987,           0.0026987
                  61,            0.022047,            0.013798,                   0,             0.86584,                   1,             0.97682,             0.59466,            0.006994,           0.0039871,                   0,            0.002575,            0.002575,            0.002575
                  62,            0.018468,            0.013668,                   0,             0.90618,                   1,               0.995,             0.54445,           0.0075172,           0.0040133,                   0,           0.0024513,           0.0024513,           0.0024513
                  63,            0.023792,            0.014501,                   0,             0.96983,                   1,               0.995,             0.61373,           0.0089185,           0.0039008,                   0,           0.0023275,           0.0023275,           0.0023275
                  64,            0.022363,            0.015688,                   0,              0.9876,                   1,               0.995,             0.58148,           0.0085744,           0.0040822,                   0,           0.0022038,           0.0022038,           0.0022038
                  65,            0.020167,            0.014005,                   0,                   1,             0.89995,               0.995,             0.57848,           0.0075039,           0.0041509,                   0,             0.00208,             0.00208,             0.00208
                  66,            0.020271,            0.015283,                   0,             0.89803,                 0.9,             0.97833,             0.54722,           0.0078062,            0.004158,                   0,           0.0019563,           0.0019563,           0.0019563
                  67,            0.018166,            0.012922,                   0,             0.81747,                 0.8,             0.95056,             0.54165,           0.0074163,           0.0042229,                   0,           0.0018325,           0.0018325,           0.0018325
                  68,            0.015544,            0.013076,                   0,              0.8023,                 0.8,             0.95056,             0.58614,           0.0072124,           0.0041847,                   0,           0.0017087,           0.0017087,           0.0017087
                  69,            0.016026,             0.01313,                   0,                   1,             0.88075,               0.995,             0.63893,           0.0071005,           0.0041656,                   0,            0.001585,            0.001585,            0.001585
                  70,            0.018653,            0.013425,                   0,             0.92827,                 0.9,             0.98591,             0.60894,           0.0070057,           0.0041506,                   0,           0.0014612,           0.0014612,           0.0014612
                  71,            0.019218,            0.012589,                   0,             0.99621,                   1,               0.995,             0.62616,           0.0071919,           0.0041089,                   0,           0.0013375,           0.0013375,           0.0013375
                  72,             0.01919,            0.013417,                   0,             0.97279,                   1,               0.995,             0.63161,            0.007419,           0.0040784,                   0,           0.0012138,           0.0012138,           0.0012138
                  73,            0.017964,            0.012767,                   0,             0.98715,                   1,               0.995,             0.64543,           0.0070483,           0.0041354,                   0,             0.00109,             0.00109,             0.00109
                  74,            0.018345,            0.013608,                   0,              0.9876,                   1,               0.995,             0.61303,           0.0071295,           0.0041199,                   0,          0.00096625,          0.00096625,          0.00096625
                  75,            0.017791,            0.012253,                   0,             0.97271,                   1,               0.995,               0.597,           0.0069723,            0.004158,                   0,           0.0008425,           0.0008425,           0.0008425
                  76,            0.016154,             0.01254,                   0,                   1,             0.98262,               0.995,             0.60133,           0.0070519,            0.004185,                   0,          0.00071875,          0.00071875,          0.00071875
                  77,            0.015141,            0.012636,                   0,             0.89794,                   1,             0.94955,             0.54703,            0.007022,           0.0042155,                   0,            0.000595,            0.000595,            0.000595
                  78,            0.018193,            0.012078,                   0,             0.90899,             0.99886,             0.94955,             0.57233,           0.0070021,           0.0041888,                   0,          0.00047125,          0.00047125,          0.00047125
                  79,            0.017657,            0.014028,                   0,             0.89288,                   1,             0.94955,             0.57379,           0.0071873,           0.0041623,                   0,           0.0003475,           0.0003475,           0.0003475
