               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 164,            0.011994,            0.010311,                   0,             0.94677,                   1,               0.995,             0.66069,           0.0069895,           0.0029187,                   0,           0.0019315,           0.0019315,           0.0019315
                 165,             0.01518,             0.01127,                   0,             0.93725,                   1,               0.995,             0.69319,           0.0064345,            0.002888,                   0,            0.001882,            0.001882,            0.001882
                 166,            0.013565,            0.010194,                   0,             0.95564,                   1,               0.995,             0.69907,           0.0060674,           0.0028212,                   0,           0.0018325,           0.0018325,           0.0018325
                 167,            0.011381,           0.0094928,                   0,             0.92593,                   1,               0.995,             0.69019,           0.0060009,           0.0029109,                   0,            0.001783,            0.001783,            0.001783
                 168,             0.01407,            0.010321,                   0,             0.93393,                   1,               0.995,             0.67622,           0.0060774,           0.0029452,                   0,           0.0017335,           0.0017335,           0.0017335
                 169,            0.016695,            0.011166,                   0,                   1,             0.96137,               0.995,             0.69024,            0.006133,           0.0030138,                   0,            0.001684,            0.001684,            0.001684
                 170,            0.011598,           0.0086924,                   0,                   1,             0.97836,               0.995,             0.67571,             0.00649,           0.0030329,                   0,           0.0016345,           0.0016345,           0.0016345
                 171,            0.016561,             0.01027,                   0,                   1,             0.97097,               0.995,             0.66009,           0.0062508,           0.0030615,                   0,            0.001585,            0.001585,            0.001585
                 172,            0.011967,            0.010548,                   0,                   1,             0.96321,               0.995,             0.65893,           0.0064128,           0.0029395,                   0,           0.0015355,           0.0015355,           0.0015355
                 173,            0.012306,           0.0096959,                   0,             0.98407,                 0.9,             0.98591,             0.63786,           0.0061725,           0.0028994,                   0,            0.001486,            0.001486,            0.001486
                 174,            0.012743,           0.0088391,                   0,                   1,             0.97394,               0.995,             0.63157,           0.0061482,           0.0029681,                   0,           0.0014365,           0.0014365,           0.0014365
                 175,             0.01356,            0.010018,                   0,                   1,             0.97675,               0.995,             0.64774,           0.0061587,           0.0029833,                   0,            0.001387,            0.001387,            0.001387
                 176,             0.01502,            0.010207,                   0,                   1,             0.98177,               0.995,             0.65351,           0.0062823,            0.002949,                   0,           0.0013375,           0.0013375,           0.0013375
                 177,            0.012458,           0.0094187,                   0,                   1,             0.99021,               0.995,             0.67225,           0.0061464,           0.0029585,                   0,            0.001288,            0.001288,            0.001288
                 178,            0.013716,            0.010105,                   0,                   1,             0.99677,               0.995,             0.66077,           0.0060868,           0.0029736,                   0,           0.0012385,           0.0012385,           0.0012385
                 179,            0.010734,            0.008498,                   0,             0.98946,                   1,               0.995,             0.69093,           0.0059434,           0.0030861,                   0,            0.001189,            0.001189,            0.001189
                 180,            0.011646,           0.0091263,                   0,             0.98657,                   1,               0.995,             0.71503,           0.0059987,           0.0031281,                   0,           0.0011395,           0.0011395,           0.0011395
                 181,            0.013183,           0.0094113,                   0,              0.9888,                   1,               0.995,             0.71488,            0.006062,           0.0032005,                   0,             0.00109,             0.00109,             0.00109
                 182,            0.013263,           0.0096749,                   0,             0.97832,                   1,               0.995,             0.67301,           0.0058534,           0.0032158,                   0,           0.0010405,           0.0010405,           0.0010405
                 183,            0.012612,            0.010207,                   0,             0.98406,                   1,               0.995,             0.68937,           0.0058201,           0.0031929,                   0,            0.000991,            0.000991,            0.000991
                 184,            0.013697,           0.0099418,                   0,                   1,             0.98858,               0.995,             0.68271,            0.005695,           0.0031796,                   0,           0.0009415,           0.0009415,           0.0009415
                 185,            0.011976,           0.0090902,                   0,                   1,             0.98551,               0.995,             0.68297,           0.0056694,           0.0031893,                   0,            0.000892,            0.000892,            0.000892
                 186,           0.0096833,           0.0087474,                   0,                   1,             0.98897,               0.995,             0.67327,           0.0056154,           0.0031853,                   0,           0.0008425,           0.0008425,           0.0008425
                 187,            0.013488,           0.0097706,                   0,             0.99574,                   1,               0.995,             0.67578,           0.0055583,           0.0031948,                   0,            0.000793,            0.000793,            0.000793
                 188,            0.011102,           0.0088612,                   0,             0.99855,                   1,               0.995,             0.68542,           0.0057645,            0.003195,                   0,           0.0007435,           0.0007435,           0.0007435
                 189,             0.01181,            0.009612,                   0,             0.99706,                   1,               0.995,             0.68323,           0.0058958,           0.0032046,                   0,            0.000694,            0.000694,            0.000694
                 190,            0.011058,           0.0090078,                   0,             0.99156,                   1,               0.995,              0.7135,           0.0058063,           0.0031626,                   0,           0.0006445,           0.0006445,           0.0006445
                 191,            0.012851,           0.0087489,                   0,             0.99529,                   1,               0.995,              0.7132,           0.0057844,           0.0031645,                   0,            0.000595,            0.000595,            0.000595
                 192,            0.010853,           0.0093246,                   0,             0.99896,                   1,               0.995,             0.71073,           0.0058102,           0.0031683,                   0,           0.0005455,           0.0005455,           0.0005455
                 193,            0.012885,           0.0086684,                   0,                   1,             0.98436,               0.995,             0.72237,           0.0058958,           0.0031321,                   0,            0.000496,            0.000496,            0.000496
                 194,            0.014191,           0.0096263,                   0,                   1,             0.97531,               0.995,             0.70302,           0.0058707,            0.003119,                   0,           0.0004465,           0.0004465,           0.0004465
                 195,            0.013758,            0.008987,                   0,                   1,             0.97975,               0.995,             0.72388,            0.005807,           0.0031168,                   0,            0.000397,            0.000397,            0.000397
                 196,            0.012447,           0.0097529,                   0,                   1,             0.96825,               0.995,             0.72474,            0.005783,           0.0031381,                   0,           0.0003475,           0.0003475,           0.0003475
                 197,           0.0093997,           0.0078077,                   0,                   1,             0.97424,               0.995,             0.72489,           0.0057755,           0.0031245,                   0,            0.000298,            0.000298,            0.000298
                 198,            0.010945,            0.008652,                   0,                   1,             0.97376,               0.995,              0.7101,           0.0058373,           0.0031111,                   0,           0.0002485,           0.0002485,           0.0002485
                 199,            0.012724,           0.0099027,                   0,                   1,             0.98709,               0.995,             0.72379,           0.0058447,           0.0031037,                   0,            0.000199,            0.000199,            0.000199
