               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  25,             0.04372,            0.020477,                   0,             0.62343,                   1,                0.67,             0.27618,            0.013438,           0.0039577,                   0,             0.00703,             0.00703,             0.00703
                  26,            0.042133,            0.020603,                   0,             0.98994,                   1,               0.995,             0.59068,           0.0084793,           0.0037102,                   0,           0.0069063,           0.0069063,           0.0069063
                  27,            0.037516,            0.014964,                   0,             0.60931,             0.93725,             0.72168,             0.47333,            0.011289,           0.0034122,                   0,           0.0067825,           0.0067825,           0.0067825
                  28,            0.043203,            0.018031,                   0,             0.99233,                   1,               0.995,             0.65262,           0.0085971,           0.0033706,                   0,           0.0066587,           0.0066587,           0.0066587
                  29,            0.044451,            0.019509,                   0,             0.55505,                   1,              0.7878,             0.53285,            0.010515,           0.0035441,                   0,            0.006535,            0.006535,            0.006535
                  30,             0.04078,            0.014435,                   0,             0.99107,                   1,               0.995,             0.74129,           0.0074856,           0.0033069,                   0,           0.0064112,           0.0064112,           0.0064112
                  31,            0.039605,            0.015302,                   0,             0.99097,                   1,               0.995,             0.55533,           0.0084064,           0.0034521,                   0,           0.0062875,           0.0062875,           0.0062875
                  32,            0.037895,            0.016279,                   0,             0.57336,                   1,             0.81601,             0.62192,            0.012103,           0.0037704,                   0,           0.0061637,           0.0061637,           0.0061637
                  33,             0.03745,            0.016242,                   0,              0.9916,                   1,               0.995,             0.68845,           0.0078694,           0.0034113,                   0,             0.00604,             0.00604,             0.00604
                  34,            0.035342,            0.016674,                   0,             0.99159,                   1,               0.995,             0.77021,            0.007985,           0.0030725,                   0,           0.0059163,           0.0059163,           0.0059163
                  35,            0.034274,            0.015287,                   0,             0.99314,                   1,               0.995,             0.70193,           0.0068264,            0.003072,                   0,           0.0057925,           0.0057925,           0.0057925
                  36,            0.037464,            0.015516,                   0,             0.99705,                   1,               0.995,             0.78816,           0.0074234,           0.0032153,                   0,           0.0056688,           0.0056688,           0.0056688
                  37,            0.035351,            0.015429,                   0,             0.90431,                   1,             0.98591,             0.74977,           0.0087396,            0.003121,                   0,            0.005545,            0.005545,            0.005545
                  38,            0.039388,            0.015282,                   0,             0.99492,                   1,               0.995,             0.68315,           0.0070164,            0.003103,                   0,           0.0054212,           0.0054212,           0.0054212
                  39,            0.039498,            0.014625,                   0,             0.99263,                   1,               0.995,             0.63502,           0.0087668,           0.0029337,                   0,           0.0052975,           0.0052975,           0.0052975
                  40,            0.032061,            0.014994,                   0,             0.99176,                   1,               0.995,             0.76009,           0.0067279,           0.0028407,                   0,           0.0051737,           0.0051737,           0.0051737
                  41,            0.034736,            0.016195,                   0,             0.99253,                   1,               0.995,             0.58516,           0.0085924,           0.0028355,                   0,             0.00505,             0.00505,             0.00505
                  42,            0.033313,            0.014241,                   0,             0.99313,                   1,               0.995,             0.82019,            0.004926,            0.002587,                   0,           0.0049263,           0.0049263,           0.0049263
                  43,            0.035745,            0.016665,                   0,             0.99404,                   1,               0.995,             0.73175,           0.0071016,           0.0026224,                   0,           0.0048025,           0.0048025,           0.0048025
                  44,             0.03413,             0.01477,                   0,             0.99327,                   1,               0.995,             0.78375,            0.006931,            0.002627,                   0,           0.0046788,           0.0046788,           0.0046788
                  45,              0.0286,            0.014701,                   0,             0.99337,                   1,               0.995,             0.67844,           0.0069546,           0.0027627,                   0,            0.004555,            0.004555,            0.004555
                  46,            0.032924,            0.015542,                   0,             0.99288,                   1,               0.995,             0.79613,           0.0069236,           0.0030376,                   0,           0.0044313,           0.0044313,           0.0044313
                  47,            0.029647,            0.013813,                   0,             0.99355,                   1,               0.995,             0.69462,           0.0079467,           0.0033949,                   0,           0.0043075,           0.0043075,           0.0043075
                  48,            0.031625,            0.015396,                   0,             0.99285,                   1,               0.995,             0.76222,            0.005615,           0.0035122,                   0,           0.0041837,           0.0041837,           0.0041837
                  49,            0.031265,            0.015485,                   0,             0.99279,                   1,               0.995,             0.78488,           0.0050301,           0.0033319,                   0,             0.00406,             0.00406,             0.00406
                  50,            0.028074,            0.016511,                   0,             0.99626,                   1,               0.995,              0.7612,           0.0062369,            0.003098,                   0,           0.0039362,           0.0039362,           0.0039362
                  51,             0.02504,            0.014409,                   0,             0.99325,                   1,               0.995,              0.6972,           0.0069909,           0.0029685,                   0,           0.0038125,           0.0038125,           0.0038125
                  52,            0.026787,            0.014553,                   0,             0.99262,                   1,               0.995,             0.84567,           0.0052116,           0.0029424,                   0,           0.0036888,           0.0036888,           0.0036888
                  53,            0.028802,            0.014007,                   0,              0.9934,                   1,               0.995,             0.81199,           0.0049951,           0.0027394,                   0,            0.003565,            0.003565,            0.003565
                  54,            0.028548,            0.013368,                   0,             0.99351,                   1,               0.995,             0.81965,           0.0062556,           0.0027488,                   0,           0.0034413,           0.0034413,           0.0034413
                  55,            0.030214,            0.013802,                   0,             0.99408,                   1,               0.995,             0.71938,            0.005935,           0.0027553,                   0,           0.0033175,           0.0033175,           0.0033175
                  56,            0.029788,            0.016365,                   0,             0.99323,                   1,               0.995,             0.80491,           0.0057264,           0.0027879,                   0,           0.0031938,           0.0031938,           0.0031938
                  57,            0.030253,            0.015661,                   0,             0.99267,                   1,               0.995,             0.72282,           0.0072151,           0.0027848,                   0,             0.00307,             0.00307,             0.00307
                  58,            0.028306,            0.013179,                   0,              0.9951,                   1,               0.995,             0.78344,           0.0059856,           0.0027072,                   0,           0.0029462,           0.0029462,           0.0029462
                  59,            0.026515,            0.016366,                   0,             0.99621,                   1,               0.995,             0.83262,           0.0051552,           0.0026753,                   0,           0.0028225,           0.0028225,           0.0028225
                  60,            0.028162,            0.014032,                   0,             0.99714,                   1,               0.995,             0.81619,           0.0046946,           0.0026302,                   0,           0.0026987,           0.0026987,           0.0026987
                  61,            0.028882,            0.012735,                   0,             0.99764,                   1,               0.995,             0.85285,           0.0053963,           0.0026467,                   0,            0.002575,            0.002575,            0.002575
                  62,            0.026397,            0.013255,                   0,             0.99961,                   1,               0.995,             0.85395,           0.0048053,           0.0025665,                   0,           0.0024513,           0.0024513,           0.0024513
                  63,            0.029208,            0.014005,                   0,                   1,             0.99891,               0.995,             0.83363,           0.0045302,           0.0026491,                   0,           0.0023275,           0.0023275,           0.0023275
                  64,             0.02276,            0.012689,                   0,             0.99832,                   1,               0.995,             0.83685,           0.0042874,           0.0025136,                   0,           0.0022038,           0.0022038,           0.0022038
                  65,            0.025771,             0.01602,                   0,             0.99534,                   1,               0.995,             0.86105,             0.00414,           0.0025164,                   0,             0.00208,             0.00208,             0.00208
                  66,            0.025965,            0.013143,                   0,             0.99578,                   1,               0.995,             0.85993,           0.0038057,           0.0024608,                   0,           0.0019563,           0.0019563,           0.0019563
                  67,            0.023051,            0.011246,                   0,              0.9953,                   1,               0.995,             0.86009,            0.004185,           0.0024318,                   0,           0.0018325,           0.0018325,           0.0018325
                  68,            0.024316,            0.012379,                   0,             0.99562,                   1,               0.995,             0.84974,           0.0041856,           0.0023628,                   0,           0.0017087,           0.0017087,           0.0017087
                  69,            0.021838,             0.01142,                   0,             0.99421,                   1,               0.995,             0.83236,           0.0052762,           0.0023677,                   0,            0.001585,            0.001585,            0.001585
                  70,            0.027293,            0.011665,                   0,             0.99397,                   1,               0.995,             0.85948,           0.0042547,           0.0022512,                   0,           0.0014612,           0.0014612,           0.0014612
                  71,            0.023357,            0.012524,                   0,             0.99365,                   1,               0.995,             0.87404,           0.0043932,           0.0022152,                   0,           0.0013375,           0.0013375,           0.0013375
                  72,            0.022955,            0.012372,                   0,             0.99348,                   1,               0.995,             0.85398,           0.0041734,           0.0021946,                   0,           0.0012138,           0.0012138,           0.0012138
                  73,            0.020922,            0.013424,                   0,             0.99325,                   1,               0.995,             0.87542,           0.0036133,           0.0021526,                   0,             0.00109,             0.00109,             0.00109
                  74,            0.024431,            0.013055,                   0,             0.99326,                   1,               0.995,             0.86831,           0.0037036,            0.002164,                   0,          0.00096625,          0.00096625,          0.00096625
                  75,            0.021552,            0.011233,                   0,             0.99317,                   1,               0.995,             0.85021,           0.0035735,           0.0021613,                   0,           0.0008425,           0.0008425,           0.0008425
                  76,            0.021446,            0.011682,                   0,             0.99317,                   1,               0.995,             0.82999,           0.0036083,           0.0021604,                   0,          0.00071875,          0.00071875,          0.00071875
                  77,            0.021144,            0.013832,                   0,              0.9932,                   1,               0.995,             0.85413,           0.0036692,           0.0021729,                   0,            0.000595,            0.000595,            0.000595
                  78,            0.023314,            0.012814,                   0,             0.99307,                   1,               0.995,             0.87998,           0.0035961,           0.0021552,                   0,          0.00047125,          0.00047125,          0.00047125
                  79,            0.020234,            0.013973,                   0,             0.99333,                   1,               0.995,             0.87998,            0.003646,           0.0021594,                   0,           0.0003475,           0.0003475,           0.0003475
