               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  29,            0.043275,            0.017979,                   0,             0.98999,                   1,               0.995,             0.69131,            0.010066,           0.0038488,                   0,            0.007228,            0.007228,            0.007228
                  30,            0.043539,            0.016232,                   0,             0.99073,                   1,               0.995,             0.64976,           0.0089981,           0.0036947,                   0,            0.007129,            0.007129,            0.007129
                  31,            0.039523,            0.016972,                   0,               0.991,                   1,               0.995,             0.63392,           0.0092532,           0.0033408,                   0,             0.00703,             0.00703,             0.00703
                  32,            0.040201,            0.016642,                   0,             0.90156,                   1,             0.95864,             0.60614,            0.012591,           0.0035077,                   0,            0.006931,            0.006931,            0.006931
                  33,            0.039244,             0.01708,                   0,             0.99031,                   1,               0.995,              0.6515,           0.0088881,           0.0035418,                   0,            0.006832,            0.006832,            0.006832
                  34,            0.037841,            0.014072,                   0,             0.99153,                   1,               0.995,               0.562,           0.0095325,           0.0035113,                   0,            0.006733,            0.006733,            0.006733
                  35,            0.037823,            0.016276,                   0,             0.99236,                   1,               0.995,             0.70558,           0.0087661,           0.0033404,                   0,            0.006634,            0.006634,            0.006634
                  36,            0.033806,            0.015694,                   0,             0.99127,                   1,               0.995,             0.74845,           0.0076593,           0.0034452,                   0,            0.006535,            0.006535,            0.006535
                  37,            0.032354,            0.013739,                   0,             0.75815,                   1,             0.91738,             0.72436,            0.010237,           0.0033231,                   0,            0.006436,            0.006436,            0.006436
                  38,            0.030335,            0.012398,                   0,              0.9943,                   1,               0.995,             0.63387,            0.007861,           0.0034401,                   0,            0.006337,            0.006337,            0.006337
                  39,            0.034952,            0.015889,                   0,             0.98802,                   1,               0.995,             0.69926,           0.0076794,           0.0033818,                   0,            0.006238,            0.006238,            0.006238
                  40,             0.03234,            0.013998,                   0,             0.99498,                   1,               0.995,             0.70366,            0.010787,            0.003456,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.036905,            0.012218,                   0,                   1,             0.99059,               0.995,             0.75076,           0.0095851,           0.0035322,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.034156,            0.016597,                   0,                   1,             0.99582,               0.995,              0.7245,           0.0063407,           0.0034565,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.031901,            0.013765,                   0,             0.99963,                   1,               0.995,               0.599,           0.0089207,           0.0039887,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.033268,            0.013107,                   0,             0.99187,                   1,               0.995,             0.60616,           0.0081513,           0.0044445,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.035719,            0.013698,                   0,             0.99103,                   1,               0.995,             0.66422,           0.0074346,           0.0048843,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.035211,            0.017878,                   0,             0.99207,                   1,               0.995,             0.65274,           0.0078525,           0.0049079,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.037198,            0.016258,                   0,             0.99982,                   1,               0.995,             0.59835,           0.0095396,           0.0044729,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.032533,            0.012876,                   0,             0.99131,                   1,               0.995,             0.72987,           0.0070999,           0.0039196,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.029092,             0.01618,                   0,               0.992,                   1,               0.995,             0.63304,           0.0076433,           0.0040367,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.034117,            0.014176,                   0,             0.99198,                   1,               0.995,             0.75987,           0.0081356,           0.0042011,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.028926,            0.015073,                   0,             0.99198,                   1,               0.995,             0.69111,            0.006597,           0.0042564,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.026754,            0.013376,                   0,             0.99246,                   1,               0.995,             0.68254,           0.0078897,           0.0043396,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.026137,            0.011208,                   0,             0.90343,                   1,             0.94955,              0.7032,             0.01032,           0.0040527,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.028259,            0.012312,                   0,             0.99264,                   1,               0.995,              0.7492,            0.008101,            0.003953,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.031114,            0.013213,                   0,              0.9927,                   1,               0.995,             0.79213,           0.0051863,           0.0037473,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.032921,            0.013752,                   0,             0.99265,                   1,               0.995,             0.74252,           0.0064464,           0.0035152,                   0,            0.004555,            0.004555,            0.004555
                  57,             0.02967,            0.012756,                   0,                   1,             0.99609,               0.995,             0.84828,           0.0078845,           0.0033496,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.029044,             0.01344,                   0,              0.9928,                   1,               0.995,             0.82009,           0.0044676,           0.0032646,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.027259,            0.012003,                   0,             0.99402,                   1,               0.995,             0.80995,           0.0062497,           0.0033907,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.026713,            0.013494,                   0,             0.99496,                   1,               0.995,             0.81926,           0.0042573,           0.0032316,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.029485,             0.01325,                   0,             0.99392,                   1,               0.995,             0.79893,           0.0066869,           0.0032806,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.025811,            0.012031,                   0,             0.99467,                   1,               0.995,             0.83504,            0.005174,           0.0032346,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.029222,            0.013134,                   0,             0.99522,                   1,               0.995,             0.80406,           0.0071682,           0.0033895,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.024278,            0.011237,                   0,             0.99485,                   1,               0.995,              0.8417,           0.0053847,           0.0035605,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.025435,            0.010546,                   0,             0.99581,                   1,               0.995,              0.7452,           0.0053729,           0.0035291,                   0,            0.003664,            0.003664,            0.003664
                  66,             0.02712,            0.012776,                   0,             0.99564,                   1,               0.995,             0.82537,           0.0045479,           0.0034649,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.025075,            0.012711,                   0,               0.994,                   1,               0.995,             0.81662,           0.0056732,           0.0034061,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.026571,            0.011691,                   0,             0.99403,                   1,               0.995,             0.78577,           0.0042225,           0.0032438,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.025468,            0.011939,                   0,             0.99286,                   1,               0.995,             0.78971,             0.00597,           0.0033305,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.025128,            0.011024,                   0,             0.99326,                   1,               0.995,             0.80234,           0.0050833,            0.003341,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.025122,            0.013312,                   0,             0.99301,                   1,               0.995,             0.84378,           0.0046008,           0.0033681,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.023687,            0.010935,                   0,             0.99313,                   1,               0.995,               0.791,           0.0052994,           0.0034974,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.024087,            0.011427,                   0,             0.99307,                   1,               0.995,             0.84406,           0.0053973,           0.0034844,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.025647,             0.01295,                   0,             0.99313,                   1,               0.995,             0.82875,           0.0052762,           0.0034336,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.023632,             0.01157,                   0,             0.99307,                   1,               0.995,             0.84731,           0.0045492,           0.0033758,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.022919,            0.011496,                   0,             0.99337,                   1,               0.995,             0.80765,           0.0048306,           0.0034204,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.023879,            0.011076,                   0,             0.99354,                   1,               0.995,             0.83631,           0.0045862,           0.0032732,                   0,            0.002476,            0.002476,            0.002476
                  78,             0.02033,            0.010109,                   0,             0.99344,                   1,               0.995,             0.85253,           0.0043605,           0.0032935,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.020252,            0.011968,                   0,             0.99334,                   1,               0.995,             0.83644,           0.0061579,           0.0033792,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.028576,            0.011729,                   0,             0.99334,                   1,               0.995,             0.85673,            0.003835,           0.0031856,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.023249,            0.010577,                   0,             0.99306,                   1,               0.995,             0.83862,           0.0045608,           0.0032663,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.023061,            0.013524,                   0,             0.99321,                   1,               0.995,             0.85715,            0.003995,           0.0032547,                   0,            0.001981,            0.001981,            0.001981
                  83,             0.02164,           0.0096201,                   0,              0.9929,                   1,               0.995,             0.84593,           0.0048604,           0.0033231,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.022133,             0.01326,                   0,             0.99299,                   1,               0.995,             0.85208,           0.0043369,           0.0032703,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.020881,           0.0093387,                   0,             0.99327,                   1,               0.995,             0.84793,           0.0046475,           0.0033584,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.023649,            0.011658,                   0,             0.99342,                   1,               0.995,             0.85838,           0.0040487,           0.0034365,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.021071,            0.012058,                   0,             0.99339,                   1,               0.995,             0.85167,           0.0037963,           0.0034527,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.019832,            0.011324,                   0,             0.99411,                   1,               0.995,             0.84739,           0.0037776,           0.0033312,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.022924,            0.010135,                   0,             0.99459,                   1,               0.995,             0.84737,           0.0045089,           0.0033362,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.019134,            0.010418,                   0,             0.99476,                   1,               0.995,             0.85014,           0.0038883,           0.0032017,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.021748,            0.013299,                   0,             0.99527,                   1,               0.995,              0.8319,           0.0040158,           0.0031147,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.017723,           0.0097337,                   0,             0.99523,                   1,               0.995,             0.82738,           0.0037663,           0.0030864,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.019749,            0.011074,                   0,             0.99532,                   1,               0.995,             0.84312,           0.0036181,           0.0030292,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.019592,            0.010564,                   0,             0.99567,                   1,               0.995,             0.84475,           0.0035673,           0.0029964,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.021346,            0.010043,                   0,             0.99572,                   1,               0.995,             0.84478,           0.0037767,           0.0030016,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.020768,            0.011126,                   0,             0.99597,                   1,               0.995,             0.85537,           0.0036661,           0.0029768,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.016959,            0.010853,                   0,             0.99613,                   1,               0.995,             0.85524,           0.0035699,           0.0029539,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.017121,            0.010286,                   0,             0.99595,                   1,               0.995,             0.85536,           0.0036476,           0.0029512,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.017398,           0.0094954,                   0,             0.99589,                   1,               0.995,             0.85549,           0.0036378,           0.0029799,                   0,            0.000298,            0.000298,            0.000298
