               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  58,            0.035721,            0.014683,                   0,             0.99433,                   1,               0.995,             0.78186,           0.0074763,           0.0037285,                   0,            0.008119,            0.008119,            0.008119
                  59,            0.033351,            0.017967,                   0,                   1,             0.99828,               0.995,             0.72969,           0.0090582,           0.0040439,                   0,            0.008086,            0.008086,            0.008086
                  60,            0.035907,            0.015509,                   0,                   1,             0.98978,               0.995,             0.72677,           0.0085129,           0.0043025,                   0,            0.008053,            0.008053,            0.008053
                  61,            0.037933,            0.014583,                   0,                   1,             0.99476,               0.995,             0.56285,           0.0090664,           0.0039347,                   0,             0.00802,             0.00802,             0.00802
                  62,            0.035715,            0.016263,                   0,                   1,             0.99156,               0.995,             0.72228,           0.0076882,           0.0038958,                   0,            0.007987,            0.007987,            0.007987
                  63,            0.040297,            0.016592,                   0,             0.99878,                   1,               0.995,             0.66722,           0.0088075,           0.0047007,                   0,            0.007954,            0.007954,            0.007954
                  64,            0.032917,            0.015028,                   0,             0.99382,                   1,               0.995,             0.71551,           0.0077494,           0.0045717,                   0,            0.007921,            0.007921,            0.007921
                  65,            0.034125,            0.018575,                   0,             0.99373,                   1,               0.995,             0.64251,            0.011387,           0.0044656,                   0,            0.007888,            0.007888,            0.007888
                  66,            0.034298,            0.014548,                   0,                   1,             0.99863,               0.995,             0.79082,           0.0092609,            0.004542,                   0,            0.007855,            0.007855,            0.007855
                  67,            0.032201,            0.013355,                   0,             0.99054,                   1,               0.995,             0.72031,           0.0082796,           0.0044255,                   0,            0.007822,            0.007822,            0.007822
                  68,            0.033198,            0.014775,                   0,             0.99262,                   1,               0.995,              0.6571,           0.0084671,           0.0042207,                   0,            0.007789,            0.007789,            0.007789
                  69,            0.030123,            0.013498,                   0,             0.99254,                   1,               0.995,             0.61078,           0.0097664,           0.0041401,                   0,            0.007756,            0.007756,            0.007756
                  70,            0.037368,            0.014155,                   0,             0.99291,                   1,               0.995,             0.71047,           0.0072213,           0.0040738,                   0,            0.007723,            0.007723,            0.007723
                  71,             0.03235,            0.014292,                   0,             0.99445,                   1,               0.995,             0.64682,           0.0075486,           0.0040258,                   0,             0.00769,             0.00769,             0.00769
                  72,            0.032967,            0.014971,                   0,             0.99708,                   1,               0.995,             0.66171,           0.0093235,           0.0041823,                   0,            0.007657,            0.007657,            0.007657
                  73,            0.033195,            0.015381,                   0,             0.99311,                 0.9,             0.98591,             0.72158,           0.0073832,           0.0042921,                   0,            0.007624,            0.007624,            0.007624
                  74,            0.035643,            0.014467,                   0,             0.99469,                   1,               0.995,             0.66132,           0.0080992,           0.0041255,                   0,            0.007591,            0.007591,            0.007591
                  75,            0.030654,            0.013786,                   0,             0.99673,                   1,               0.995,             0.66739,           0.0068446,           0.0038242,                   0,            0.007558,            0.007558,            0.007558
                  76,            0.031652,            0.013718,                   0,             0.99412,                   1,               0.995,             0.67589,           0.0089223,           0.0040309,                   0,            0.007525,            0.007525,            0.007525
                  77,            0.032659,            0.015748,                   0,             0.90802,             0.98818,             0.97682,             0.67104,           0.0085061,           0.0049642,                   0,            0.007492,            0.007492,            0.007492
                  78,            0.030842,            0.014375,                   0,             0.87526,                   1,             0.97682,             0.59851,           0.0090471,           0.0052274,                   0,            0.007459,            0.007459,            0.007459
                  79,            0.030432,            0.015961,                   0,             0.96352,                   1,               0.995,             0.59168,            0.009815,           0.0049304,                   0,            0.007426,            0.007426,            0.007426
                  80,            0.029591,            0.013419,                   0,             0.98535,                   1,               0.995,             0.64926,           0.0089714,           0.0048245,                   0,            0.007393,            0.007393,            0.007393
                  81,              0.0348,             0.01426,                   0,             0.99174,                   1,               0.995,             0.61793,            0.010246,           0.0043977,                   0,             0.00736,             0.00736,             0.00736
                  82,            0.031028,              0.0134,                   0,              0.9911,                   1,               0.995,             0.72277,           0.0078131,           0.0042976,                   0,            0.007327,            0.007327,            0.007327
                  83,            0.030025,            0.016851,                   0,             0.98942,                   1,               0.995,             0.76176,           0.0070781,           0.0041752,                   0,            0.007294,            0.007294,            0.007294
                  84,            0.030882,            0.014144,                   0,             0.98889,                   1,               0.995,             0.74279,           0.0071917,           0.0040438,                   0,            0.007261,            0.007261,            0.007261
                  85,            0.033725,            0.013745,                   0,             0.99089,                   1,               0.995,             0.59469,            0.011316,           0.0041249,                   0,            0.007228,            0.007228,            0.007228
                  86,            0.031791,            0.014846,                   0,             0.99046,                   1,               0.995,             0.63929,            0.009902,           0.0042958,                   0,            0.007195,            0.007195,            0.007195
                  87,            0.030834,            0.014519,                   0,             0.99088,                   1,               0.995,             0.74359,            0.007121,             0.00432,                   0,            0.007162,            0.007162,            0.007162
                  88,            0.029118,            0.013635,                   0,             0.99337,                   1,               0.995,             0.71253,           0.0069658,           0.0042679,                   0,            0.007129,            0.007129,            0.007129
                  89,            0.031318,            0.015031,                   0,             0.99098,                   1,               0.995,             0.73449,            0.008676,           0.0044527,                   0,            0.007096,            0.007096,            0.007096
                  90,            0.029438,            0.013765,                   0,             0.99154,                   1,               0.995,              0.7279,           0.0069871,           0.0042566,                   0,            0.007063,            0.007063,            0.007063
                  91,            0.032104,            0.013153,                   0,             0.99247,                   1,               0.995,             0.76285,            0.006785,           0.0039952,                   0,             0.00703,             0.00703,             0.00703
                  92,              0.0296,            0.013391,                   0,             0.99238,                   1,               0.995,             0.74355,           0.0066114,           0.0041398,                   0,            0.006997,            0.006997,            0.006997
                  93,            0.026141,            0.014054,                   0,              0.9931,                   1,               0.995,             0.78398,           0.0084357,           0.0038586,                   0,            0.006964,            0.006964,            0.006964
                  94,            0.033906,            0.016191,                   0,             0.99195,                   1,               0.995,             0.72462,           0.0068572,            0.003699,                   0,            0.006931,            0.006931,            0.006931
                  95,             0.02551,            0.012722,                   0,             0.99202,                   1,               0.995,             0.74895,           0.0081725,           0.0037161,                   0,            0.006898,            0.006898,            0.006898
                  96,            0.033061,            0.013365,                   0,             0.99305,                   1,               0.995,                0.77,           0.0060389,           0.0036817,                   0,            0.006865,            0.006865,            0.006865
                  97,            0.029385,            0.013089,                   0,             0.99267,                   1,               0.995,              0.7846,           0.0074335,           0.0037802,                   0,            0.006832,            0.006832,            0.006832
                  98,            0.029011,            0.012304,                   0,             0.99222,                   1,               0.995,              0.7233,           0.0066033,           0.0037259,                   0,            0.006799,            0.006799,            0.006799
                  99,            0.030454,            0.013623,                   0,                   1,             0.98082,               0.995,             0.69042,           0.0072853,            0.003558,                   0,            0.006766,            0.006766,            0.006766
                 100,            0.028205,            0.013219,                   0,                   1,             0.97694,               0.995,             0.81972,           0.0053015,           0.0035587,                   0,            0.006733,            0.006733,            0.006733
                 101,            0.032414,            0.014493,                   0,                   1,             0.99713,               0.995,             0.72578,           0.0081035,           0.0036842,                   0,              0.0067,              0.0067,              0.0067
                 102,            0.029739,            0.013762,                   0,                   1,             0.99945,               0.995,             0.72084,           0.0076349,           0.0037873,                   0,            0.006667,            0.006667,            0.006667
                 103,            0.028918,            0.013907,                   0,             0.99417,                   1,               0.995,             0.75966,           0.0057393,           0.0034711,                   0,            0.006634,            0.006634,            0.006634
                 104,            0.023709,            0.013408,                   0,             0.99154,                   1,               0.995,             0.77864,           0.0055164,           0.0034146,                   0,            0.006601,            0.006601,            0.006601
                 105,            0.026144,            0.013759,                   0,             0.98968,                   1,               0.995,             0.76057,            0.006677,           0.0034532,                   0,            0.006568,            0.006568,            0.006568
                 106,            0.028742,            0.014868,                   0,             0.99183,                   1,               0.995,             0.77545,           0.0060379,           0.0034817,                   0,            0.006535,            0.006535,            0.006535
                 107,             0.02816,            0.013249,                   0,             0.99323,                   1,               0.995,             0.77265,           0.0062225,           0.0034591,                   0,            0.006502,            0.006502,            0.006502
                 108,            0.028342,            0.013804,                   0,             0.99483,                   1,               0.995,             0.82085,           0.0057141,           0.0032529,                   0,            0.006469,            0.006469,            0.006469
                 109,            0.026865,            0.012138,                   0,              0.9949,                   1,               0.995,             0.64447,            0.009259,           0.0031474,                   0,            0.006436,            0.006436,            0.006436
                 110,            0.022914,            0.012689,                   0,             0.99385,                   1,               0.995,              0.7238,           0.0077313,           0.0031921,                   0,            0.006403,            0.006403,            0.006403
                 111,            0.024323,            0.013025,                   0,             0.99259,                   1,               0.995,              0.7286,           0.0062758,           0.0032842,                   0,             0.00637,             0.00637,             0.00637
                 112,            0.028039,            0.013822,                   0,             0.99243,                   1,               0.995,             0.79156,            0.005774,           0.0031385,                   0,            0.006337,            0.006337,            0.006337
                 113,            0.026566,            0.010751,                   0,             0.99197,                   1,               0.995,             0.64945,           0.0082826,           0.0033906,                   0,            0.006304,            0.006304,            0.006304
                 114,            0.024886,            0.012501,                   0,             0.99096,                   1,               0.995,             0.71477,           0.0063895,           0.0031905,                   0,            0.006271,            0.006271,            0.006271
                 115,            0.023901,            0.013132,                   0,              0.9852,                   1,               0.995,             0.75627,           0.0055599,           0.0033577,                   0,            0.006238,            0.006238,            0.006238
                 116,            0.025565,            0.012649,                   0,             0.98449,                   1,               0.995,              0.7331,           0.0063107,           0.0032035,                   0,            0.006205,            0.006205,            0.006205
                 117,            0.031252,            0.011622,                   0,             0.99012,                   1,               0.995,             0.68023,           0.0069907,            0.003278,                   0,            0.006172,            0.006172,            0.006172
                 118,             0.02832,            0.012275,                   0,             0.98961,                   1,               0.995,             0.75382,           0.0056906,           0.0030982,                   0,            0.006139,            0.006139,            0.006139
                 119,            0.028932,            0.014096,                   0,             0.97683,                   1,               0.995,             0.75098,           0.0060287,           0.0029646,                   0,            0.006106,            0.006106,            0.006106
                 120,             0.03143,            0.011595,                   0,             0.99013,                   1,               0.995,             0.78032,           0.0062642,           0.0028366,                   0,            0.006073,            0.006073,            0.006073
                 121,            0.027325,             0.01204,                   0,             0.99091,                   1,               0.995,             0.70123,           0.0062947,           0.0029994,                   0,             0.00604,             0.00604,             0.00604
                 122,            0.022576,            0.012609,                   0,             0.99108,                   1,               0.995,             0.76333,           0.0056476,            0.002997,                   0,            0.006007,            0.006007,            0.006007
                 123,            0.026063,            0.012402,                   0,             0.98887,                   1,               0.995,             0.78481,           0.0065454,           0.0030918,                   0,            0.005974,            0.005974,            0.005974
                 124,            0.025399,             0.01068,                   0,             0.99112,                   1,               0.995,             0.77502,           0.0057184,           0.0030612,                   0,            0.005941,            0.005941,            0.005941
                 125,            0.027469,            0.011873,                   0,             0.99242,                   1,               0.995,             0.66989,           0.0080107,           0.0035763,                   0,            0.005908,            0.005908,            0.005908
                 126,            0.025924,            0.012362,                   0,             0.99318,                   1,               0.995,              0.7638,           0.0059135,           0.0036905,                   0,            0.005875,            0.005875,            0.005875
                 127,            0.030946,            0.011161,                   0,             0.99244,                   1,               0.995,             0.67678,           0.0069233,           0.0038022,                   0,            0.005842,            0.005842,            0.005842
                 128,             0.02325,            0.012005,                   0,             0.99254,                   1,               0.995,             0.71909,           0.0062996,           0.0040805,                   0,            0.005809,            0.005809,            0.005809
                 129,             0.02142,            0.011548,                   0,             0.99206,                   1,               0.995,             0.71273,           0.0076997,             0.00434,                   0,            0.005776,            0.005776,            0.005776
                 130,             0.02429,            0.011437,                   0,             0.99216,                   1,               0.995,               0.733,           0.0067625,           0.0041454,                   0,            0.005743,            0.005743,            0.005743
                 131,            0.026003,            0.013567,                   0,             0.99034,                   1,               0.995,             0.74422,           0.0057642,           0.0040021,                   0,             0.00571,             0.00571,             0.00571
                 132,            0.024552,            0.013146,                   0,             0.99222,                   1,               0.995,             0.77495,           0.0052929,           0.0037906,                   0,            0.005677,            0.005677,            0.005677
                 133,            0.025541,            0.011449,                   0,             0.99755,                   1,               0.995,             0.79124,           0.0053957,           0.0035861,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.025687,            0.011814,                   0,              0.9991,                   1,               0.995,             0.71097,           0.0073431,           0.0036129,                   0,            0.005611,            0.005611,            0.005611
                 135,            0.027077,            0.012958,                   0,             0.99758,                   1,               0.995,             0.73825,           0.0072883,           0.0035533,                   0,            0.005578,            0.005578,            0.005578
                 136,            0.026177,            0.012272,                   0,             0.99613,                   1,               0.995,             0.74877,           0.0067103,           0.0034295,                   0,            0.005545,            0.005545,            0.005545
                 137,            0.020814,            0.011504,                   0,              0.9911,                   1,               0.995,              0.7633,           0.0062732,           0.0031865,                   0,            0.005512,            0.005512,            0.005512
                 138,            0.023518,            0.011032,                   0,             0.99386,                   1,               0.995,             0.76562,           0.0058493,           0.0032094,                   0,            0.005479,            0.005479,            0.005479
                 139,             0.02311,            0.013489,                   0,             0.99477,                   1,               0.995,             0.74728,           0.0073466,           0.0030075,                   0,            0.005446,            0.005446,            0.005446
                 140,             0.02461,            0.013071,                   0,             0.99409,                   1,               0.995,             0.79588,           0.0049685,           0.0029352,                   0,            0.005413,            0.005413,            0.005413
                 141,            0.022499,            0.012144,                   0,             0.99801,                   1,               0.995,             0.80706,           0.0059703,           0.0031735,                   0,             0.00538,             0.00538,             0.00538
                 142,            0.023104,            0.011902,                   0,             0.99894,                   1,               0.995,             0.81631,           0.0053577,           0.0030771,                   0,            0.005347,            0.005347,            0.005347
                 143,            0.024483,            0.011479,                   0,             0.99283,                   1,               0.995,             0.74065,           0.0072722,           0.0029278,                   0,            0.005314,            0.005314,            0.005314
                 144,            0.026426,            0.012657,                   0,             0.98029,                   1,               0.995,             0.79108,           0.0056113,           0.0030542,                   0,            0.005281,            0.005281,            0.005281
                 145,            0.024706,            0.012437,                   0,              0.9778,                   1,               0.995,             0.79291,           0.0061229,           0.0033826,                   0,            0.005248,            0.005248,            0.005248
                 146,            0.024474,             0.01215,                   0,             0.98535,                   1,               0.995,             0.81489,           0.0056701,           0.0035343,                   0,            0.005215,            0.005215,            0.005215
                 147,            0.026908,            0.011774,                   0,             0.99389,                   1,               0.995,             0.76943,           0.0060396,           0.0036564,                   0,            0.005182,            0.005182,            0.005182
                 148,            0.027118,            0.011753,                   0,             0.99113,                   1,               0.995,              0.7776,            0.006098,           0.0036004,                   0,            0.005149,            0.005149,            0.005149
                 149,            0.023528,            0.011959,                   0,             0.99355,                   1,               0.995,             0.74875,           0.0063325,           0.0037926,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.022586,            0.010827,                   0,             0.99231,                   1,               0.995,             0.78826,           0.0054326,           0.0036026,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.027734,            0.014084,                   0,             0.99362,                   1,               0.995,             0.74686,           0.0065863,           0.0037006,                   0,             0.00505,             0.00505,             0.00505
                 152,            0.022868,            0.011607,                   0,             0.99478,                   1,               0.995,             0.76232,           0.0062353,           0.0038245,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.022299,            0.011868,                   0,             0.99768,                   1,               0.995,              0.7173,           0.0074849,           0.0037468,                   0,            0.004984,            0.004984,            0.004984
                 154,             0.02224,            0.010289,                   0,              0.9954,                   1,               0.995,              0.7647,           0.0064188,           0.0036729,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.023564,            0.011655,                   0,              0.9883,                   1,               0.995,             0.73356,           0.0066319,           0.0035195,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.023026,            0.010293,                   0,              0.9913,                   1,               0.995,              0.7991,           0.0057251,           0.0032259,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.025339,             0.01049,                   0,             0.99387,                   1,               0.995,             0.78386,           0.0060715,           0.0032391,                   0,            0.004852,            0.004852,            0.004852
                 158,             0.02253,            0.012215,                   0,             0.99414,                   1,               0.995,              0.7833,           0.0054376,           0.0030429,                   0,            0.004819,            0.004819,            0.004819
                 159,            0.022099,            0.011765,                   0,             0.99328,                   1,               0.995,             0.77865,           0.0062083,             0.00291,                   0,            0.004786,            0.004786,            0.004786
                 160,            0.024267,            0.011992,                   0,             0.99263,                   1,               0.995,             0.81347,           0.0052341,           0.0028378,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.023416,            0.010874,                   0,             0.99421,                   1,               0.995,             0.74806,           0.0064418,           0.0031651,                   0,             0.00472,             0.00472,             0.00472
                 162,            0.023442,            0.011007,                   0,             0.99533,                   1,               0.995,              0.8054,           0.0049974,           0.0031111,                   0,            0.004687,            0.004687,            0.004687
                 163,            0.023749,            0.010762,                   0,              0.9963,                   1,               0.995,              0.7586,           0.0057693,           0.0031941,                   0,            0.004654,            0.004654,            0.004654
                 164,            0.021012,            0.011841,                   0,             0.99645,                   1,               0.995,              0.8031,           0.0058286,           0.0029799,                   0,            0.004621,            0.004621,            0.004621
                 165,            0.024359,            0.011641,                   0,             0.99575,                   1,               0.995,             0.75572,           0.0059585,           0.0030093,                   0,            0.004588,            0.004588,            0.004588
                 166,            0.023719,            0.011353,                   0,             0.99393,                   1,               0.995,             0.77688,            0.005782,           0.0030105,                   0,            0.004555,            0.004555,            0.004555
                 167,            0.022063,            0.010766,                   0,             0.99444,                   1,               0.995,             0.75835,           0.0067413,           0.0031865,                   0,            0.004522,            0.004522,            0.004522
                 168,            0.021243,            0.010724,                   0,             0.99417,                   1,               0.995,             0.80157,           0.0058173,           0.0031459,                   0,            0.004489,            0.004489,            0.004489
                 169,            0.023249,            0.012255,                   0,             0.99504,                   1,               0.995,             0.75989,           0.0067259,           0.0035465,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.021721,            0.010945,                   0,             0.99618,                   1,               0.995,             0.76907,           0.0061984,           0.0035422,                   0,            0.004423,            0.004423,            0.004423
                 171,            0.025831,            0.012194,                   0,             0.99902,                   1,               0.995,              0.7774,           0.0060727,           0.0034288,                   0,             0.00439,             0.00439,             0.00439
                 172,            0.021425,            0.010477,                   0,                   1,               0.998,               0.995,             0.76666,           0.0064415,           0.0032749,                   0,            0.004357,            0.004357,            0.004357
                 173,            0.018326,            0.010182,                   0,                   1,             0.99441,               0.995,             0.76542,           0.0069992,           0.0033268,                   0,            0.004324,            0.004324,            0.004324
                 174,            0.025058,            0.012374,                   0,                   1,             0.99287,               0.995,             0.76887,           0.0068012,           0.0033733,                   0,            0.004291,            0.004291,            0.004291
                 175,            0.021551,           0.0097911,                   0,                   1,              0.9934,               0.995,             0.76236,           0.0068853,           0.0035363,                   0,            0.004258,            0.004258,            0.004258
                 176,            0.021661,            0.011276,                   0,                   1,              0.9989,               0.995,             0.82851,           0.0062237,           0.0034081,                   0,            0.004225,            0.004225,            0.004225
                 177,            0.022267,            0.011406,                   0,             0.99579,                   1,               0.995,             0.75571,           0.0074189,           0.0033886,                   0,            0.004192,            0.004192,            0.004192
