               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  31,            0.050512,            0.017495,                   0,             0.60298,                   1,             0.73845,              0.3001,            0.015672,           0.0042513,                   0,             0.00901,             0.00901,             0.00901
                  32,            0.048425,            0.018259,                   0,              0.9009,                   1,             0.93136,             0.55047,            0.009893,           0.0042765,                   0,            0.008977,            0.008977,            0.008977
                  33,            0.047708,            0.018685,                   0,             0.76652,             0.98592,              0.8517,             0.43136,            0.011705,           0.0044834,                   0,            0.008944,            0.008944,            0.008944
                  34,            0.044096,            0.019885,                   0,             0.76913,             0.99946,             0.86283,             0.52248,            0.011874,            0.004307,                   0,            0.008911,            0.008911,            0.008911
                  35,            0.042744,            0.017881,                   0,             0.54984,                   1,             0.72897,             0.42192,            0.013244,           0.0048183,                   0,            0.008878,            0.008878,            0.008878
                  36,            0.045747,            0.017843,                   0,              0.9962,                   1,               0.995,             0.51217,            0.011037,           0.0047657,                   0,            0.008845,            0.008845,            0.008845
                  37,            0.046565,            0.018552,                   0,             0.76899,                 0.9,             0.84465,              0.4221,            0.014221,           0.0044903,                   0,            0.008812,            0.008812,            0.008812
                  38,            0.050752,            0.017716,                   0,                   1,              0.9953,               0.995,             0.64605,           0.0093942,           0.0050658,                   0,            0.008779,            0.008779,            0.008779
                  39,            0.048226,            0.017291,                   0,             0.99169,                   1,               0.995,             0.35961,            0.014802,           0.0046555,                   0,            0.008746,            0.008746,            0.008746
                  40,            0.044126,            0.017863,                   0,              0.9846,                   1,               0.995,              0.6367,           0.0097805,            0.004952,                   0,            0.008713,            0.008713,            0.008713
                  41,            0.044841,            0.019595,                   0,             0.97924,                   1,               0.995,             0.47729,            0.012666,           0.0045551,                   0,             0.00868,             0.00868,             0.00868
                  42,            0.041735,            0.017094,                   0,             0.98526,                   1,               0.995,              0.6872,           0.0085898,           0.0047418,                   0,            0.008647,            0.008647,            0.008647
                  43,            0.046797,            0.019669,                   0,             0.70312,                   1,             0.86643,             0.38229,            0.016066,           0.0047276,                   0,            0.008614,            0.008614,            0.008614
                  44,            0.046072,            0.017721,                   0,             0.96038,                   1,               0.995,             0.64278,           0.0097205,           0.0055876,                   0,            0.008581,            0.008581,            0.008581
                  45,            0.039202,             0.01867,                   0,                   1,             0.98744,               0.995,             0.56677,           0.0088281,           0.0058929,                   0,            0.008548,            0.008548,            0.008548
                  46,            0.041935,            0.018799,                   0,             0.98805,                   1,               0.995,             0.62621,           0.0090341,           0.0051937,                   0,            0.008515,            0.008515,            0.008515
                  47,            0.039422,            0.016846,                   0,             0.90572,                   1,             0.95864,              0.5184,            0.012021,           0.0054179,                   0,            0.008482,            0.008482,            0.008482
                  48,            0.040936,            0.018485,                   0,             0.97851,                   1,               0.995,             0.71512,           0.0080351,           0.0050387,                   0,            0.008449,            0.008449,            0.008449
                  49,            0.043073,            0.018853,                   0,             0.98496,                   1,               0.995,             0.60919,           0.0084127,            0.004845,                   0,            0.008416,            0.008416,            0.008416
                  50,            0.040146,            0.019555,                   0,             0.99133,                   1,               0.995,             0.63978,           0.0088565,           0.0046562,                   0,            0.008383,            0.008383,            0.008383
                  51,            0.036282,             0.01758,                   0,             0.98174,                   1,               0.995,             0.60179,            0.011298,           0.0046284,                   0,             0.00835,             0.00835,             0.00835
                  52,            0.038312,            0.017042,                   0,                   1,             0.99099,               0.995,              0.6404,           0.0093659,            0.005482,                   0,            0.008317,            0.008317,            0.008317
                  53,            0.039037,            0.017623,                   0,             0.82673,                   1,             0.98591,             0.48433,            0.011786,           0.0065854,                   0,            0.008284,            0.008284,            0.008284
                  54,            0.038813,            0.017434,                   0,                   1,             0.89391,             0.97833,              0.5581,              0.0106,           0.0057352,                   0,            0.008251,            0.008251,            0.008251
                  55,            0.041165,            0.016627,                   0,             0.98494,                 0.9,             0.98591,             0.47453,            0.011438,           0.0047662,                   0,            0.008218,            0.008218,            0.008218
                  56,            0.040517,            0.019166,                   0,                   1,             0.98985,               0.995,             0.62974,           0.0087374,           0.0045912,                   0,            0.008185,            0.008185,            0.008185
                  57,            0.039106,             0.01847,                   0,             0.98758,                   1,               0.995,             0.60927,           0.0087815,           0.0044553,                   0,            0.008152,            0.008152,            0.008152
                  58,            0.037763,            0.016008,                   0,             0.99661,                   1,               0.995,             0.62821,           0.0081472,           0.0045112,                   0,            0.008119,            0.008119,            0.008119
                  59,            0.036914,            0.019063,                   0,             0.90867,             0.99539,             0.91318,             0.55829,           0.0094904,           0.0037678,                   0,            0.008086,            0.008086,            0.008086
                  60,            0.041786,            0.016749,                   0,             0.98986,                   1,               0.995,             0.59606,           0.0096529,           0.0040767,                   0,            0.008053,            0.008053,            0.008053
                  61,            0.042988,            0.016254,                   0,             0.98658,                   1,               0.995,             0.39754,            0.013797,           0.0046976,                   0,             0.00802,             0.00802,             0.00802
                  62,            0.039036,            0.017096,                   0,             0.99032,                   1,               0.995,             0.58455,           0.0087486,           0.0060373,                   0,            0.007987,            0.007987,            0.007987
                  63,             0.04543,            0.018327,                   0,             0.98982,                   1,               0.995,             0.49018,            0.011702,           0.0049374,                   0,            0.007954,            0.007954,            0.007954
                  64,             0.03548,            0.015769,                   0,             0.98644,                   1,               0.995,             0.70142,           0.0072143,           0.0049788,                   0,            0.007921,            0.007921,            0.007921
                  65,            0.038339,            0.019607,                   0,                   1,             0.99649,               0.995,             0.61951,           0.0099711,            0.004854,                   0,            0.007888,            0.007888,            0.007888
                  66,            0.034917,            0.016222,                   0,             0.88921,                   1,             0.97682,             0.68173,           0.0076692,           0.0055319,                   0,            0.007855,            0.007855,            0.007855
                  67,            0.033932,            0.014468,                   0,             0.90666,             0.97323,             0.98591,             0.61178,           0.0093879,           0.0053852,                   0,            0.007822,            0.007822,            0.007822
                  68,            0.038424,             0.01577,                   0,              0.9504,                   1,               0.995,             0.66562,           0.0078377,           0.0057783,                   0,            0.007789,            0.007789,            0.007789
                  69,            0.034379,            0.014671,                   0,             0.98488,                   1,               0.995,             0.69336,            0.010049,            0.005296,                   0,            0.007756,            0.007756,            0.007756
                  70,             0.04193,            0.015262,                   0,             0.97442,                   1,               0.995,             0.67686,           0.0075838,           0.0050045,                   0,            0.007723,            0.007723,            0.007723
                  71,            0.036069,            0.016036,                   0,             0.98611,                   1,               0.995,             0.65226,           0.0097596,           0.0045293,                   0,             0.00769,             0.00769,             0.00769
                  72,            0.036635,            0.015665,                   0,             0.99473,                   1,               0.995,             0.66382,           0.0078772,           0.0045447,                   0,            0.007657,            0.007657,            0.007657
                  73,            0.032486,            0.016997,                   0,             0.98788,                   1,               0.995,             0.68275,           0.0090081,           0.0042936,                   0,            0.007624,            0.007624,            0.007624
                  74,            0.037777,            0.015933,                   0,             0.99183,                   1,               0.995,             0.68397,           0.0082887,           0.0044159,                   0,            0.007591,            0.007591,            0.007591
                  75,            0.034588,            0.014801,                   0,             0.98439,                   1,               0.995,             0.67438,           0.0090799,           0.0044293,                   0,            0.007558,            0.007558,            0.007558
                  76,             0.03426,            0.015301,                   0,             0.98762,                   1,               0.995,             0.65494,           0.0083172,            0.004258,                   0,            0.007525,            0.007525,            0.007525
                  77,            0.035763,              0.0167,                   0,             0.99223,                   1,               0.995,              0.6689,           0.0080697,            0.004293,                   0,            0.007492,            0.007492,            0.007492
                  78,            0.035948,            0.015747,                   0,              0.9511,                   1,               0.995,             0.55925,           0.0096188,           0.0049276,                   0,            0.007459,            0.007459,            0.007459
                  79,            0.033692,            0.017167,                   0,             0.89476,                   1,             0.96773,             0.61867,           0.0087603,           0.0052229,                   0,            0.007426,            0.007426,            0.007426
                  80,            0.035381,            0.014502,                   0,             0.97809,                   1,               0.995,             0.53082,           0.0093373,           0.0049378,                   0,            0.007393,            0.007393,            0.007393
                  81,            0.036445,            0.015084,                   0,             0.98852,                   1,               0.995,              0.6181,           0.0086406,           0.0052049,                   0,             0.00736,             0.00736,             0.00736
                  82,             0.03151,            0.014824,                   0,              0.9886,                   1,               0.995,             0.61485,            0.008667,           0.0056006,                   0,            0.007327,            0.007327,            0.007327
                  83,            0.033927,            0.018608,                   0,             0.98882,                   1,               0.995,             0.63891,           0.0082531,           0.0055644,                   0,            0.007294,            0.007294,            0.007294
                  84,            0.033384,            0.015442,                   0,             0.98767,                   1,               0.995,             0.63568,           0.0081299,           0.0054001,                   0,            0.007261,            0.007261,            0.007261
                  85,            0.034428,            0.014928,                   0,             0.98554,                   1,               0.995,              0.6573,           0.0094816,           0.0054356,                   0,            0.007228,            0.007228,            0.007228
                  86,              0.0328,            0.016067,                   0,             0.98882,                   1,               0.995,             0.69134,           0.0081207,            0.005284,                   0,            0.007195,            0.007195,            0.007195
                  87,            0.032678,            0.015092,                   0,             0.99305,                   1,               0.995,             0.72862,           0.0076339,           0.0048909,                   0,            0.007162,            0.007162,            0.007162
                  88,            0.031219,             0.01429,                   0,              0.9939,                   1,               0.995,             0.70979,           0.0070404,           0.0048164,                   0,            0.007129,            0.007129,            0.007129
                  89,            0.033863,            0.015968,                   0,             0.90856,             0.99416,             0.98591,             0.69059,           0.0087599,           0.0052016,                   0,            0.007096,            0.007096,            0.007096
                  90,             0.03298,            0.014771,                   0,             0.99357,                   1,               0.995,             0.69989,           0.0074361,           0.0052681,                   0,            0.007063,            0.007063,            0.007063
                  91,            0.033241,            0.014436,                   0,             0.99436,                   1,               0.995,             0.68799,           0.0079643,           0.0054908,                   0,             0.00703,             0.00703,             0.00703
                  92,            0.031326,            0.014908,                   0,             0.99493,                   1,               0.995,             0.68967,           0.0071084,           0.0053301,                   0,            0.006997,            0.006997,            0.006997
                  93,            0.027126,            0.015245,                   0,             0.99517,                   1,               0.995,             0.67237,           0.0071602,           0.0048642,                   0,            0.006964,            0.006964,            0.006964
                  94,            0.035254,            0.017047,                   0,              0.9902,                   1,               0.995,             0.68704,           0.0071766,           0.0046118,                   0,            0.006931,            0.006931,            0.006931
                  95,             0.02759,            0.013961,                   0,             0.99129,                   1,               0.995,             0.67065,           0.0079678,           0.0046501,                   0,            0.006898,            0.006898,            0.006898
                  96,            0.035233,            0.014761,                   0,             0.99175,                   1,               0.995,             0.65543,           0.0080297,           0.0046684,                   0,            0.006865,            0.006865,            0.006865
                  97,            0.033047,            0.014583,                   0,             0.99131,                   1,               0.995,             0.73527,           0.0065598,           0.0047701,                   0,            0.006832,            0.006832,            0.006832
                  98,            0.032374,            0.013816,                   0,             0.99085,                   1,               0.995,             0.71768,           0.0062332,           0.0047366,                   0,            0.006799,            0.006799,            0.006799
                  99,            0.031471,            0.015073,                   0,             0.99083,                   1,               0.995,             0.69063,           0.0068452,           0.0050417,                   0,            0.006766,            0.006766,            0.006766
                 100,             0.03003,            0.014841,                   0,             0.99059,                   1,               0.995,             0.61867,            0.008512,           0.0049564,                   0,            0.006733,            0.006733,            0.006733
                 101,            0.037074,            0.015838,                   0,             0.99399,                   1,               0.995,             0.70497,           0.0070978,           0.0048507,                   0,              0.0067,              0.0067,              0.0067
                 102,            0.033396,            0.015377,                   0,             0.99328,                   1,               0.995,             0.74011,           0.0062558,           0.0045694,                   0,            0.006667,            0.006667,            0.006667
                 103,            0.031359,            0.015321,                   0,             0.99257,                   1,               0.995,             0.73436,           0.0077482,           0.0045516,                   0,            0.006634,            0.006634,            0.006634
                 104,            0.026078,            0.014815,                   0,             0.99275,                   1,               0.995,             0.71875,           0.0067078,           0.0045938,                   0,            0.006601,            0.006601,            0.006601
                 105,            0.029222,            0.015026,                   0,             0.99171,                   1,               0.995,             0.74563,           0.0082642,           0.0046429,                   0,            0.006568,            0.006568,            0.006568
                 106,            0.030933,            0.017043,                   0,             0.99384,                   1,               0.995,              0.6934,           0.0073613,           0.0046675,                   0,            0.006535,            0.006535,            0.006535
                 107,            0.030918,            0.014751,                   0,             0.99017,                   1,               0.995,             0.68827,           0.0082147,           0.0049993,                   0,            0.006502,            0.006502,            0.006502
                 108,             0.03173,            0.015905,                   0,             0.98956,                   1,               0.995,             0.64418,           0.0077776,            0.004823,                   0,            0.006469,            0.006469,            0.006469
                 109,            0.027548,            0.013689,                   0,             0.99406,                   1,               0.995,             0.66798,           0.0080154,           0.0049187,                   0,            0.006436,            0.006436,            0.006436
                 110,            0.027958,            0.013824,                   0,             0.99088,                   1,               0.995,             0.63455,           0.0093688,           0.0051979,                   0,            0.006403,            0.006403,            0.006403
                 111,            0.028691,            0.014608,                   0,              0.8904,                 0.9,             0.95833,             0.63405,           0.0090811,           0.0053996,                   0,             0.00637,             0.00637,             0.00637
                 112,            0.032314,            0.015378,                   0,             0.98808,                   1,               0.995,              0.6378,           0.0083307,           0.0055496,                   0,            0.006337,            0.006337,            0.006337
                 113,            0.028713,            0.012388,                   0,             0.99625,                   1,               0.995,             0.67516,           0.0072867,           0.0049452,                   0,            0.006304,            0.006304,            0.006304
                 114,            0.028269,            0.013576,                   0,             0.99652,                   1,               0.995,             0.69855,           0.0067526,           0.0045332,                   0,            0.006271,            0.006271,            0.006271
                 115,            0.028021,            0.014463,                   0,             0.99754,                   1,               0.995,             0.76408,           0.0065528,           0.0042517,                   0,            0.006238,            0.006238,            0.006238
                 116,            0.028292,             0.01435,                   0,                   1,             0.99488,               0.995,             0.76766,           0.0065744,           0.0041845,                   0,            0.006205,            0.006205,            0.006205
                 117,            0.034606,            0.012775,                   0,                   1,             0.99836,               0.995,             0.76758,            0.007921,           0.0041391,                   0,            0.006172,            0.006172,            0.006172
                 118,            0.030688,             0.01424,                   0,                   1,             0.99716,               0.995,             0.71213,           0.0068864,           0.0042814,                   0,            0.006139,            0.006139,            0.006139
                 119,            0.030656,            0.015462,                   0,              0.9992,                   1,               0.995,              0.7049,           0.0080042,           0.0049156,                   0,            0.006106,            0.006106,            0.006106
                 120,            0.034351,            0.012641,                   0,             0.89259,                 0.9,             0.95167,             0.70588,           0.0079372,           0.0048447,                   0,            0.006073,            0.006073,            0.006073
                 121,             0.03022,              0.0138,                   0,             0.98444,                   1,               0.995,             0.62406,           0.0078202,           0.0048032,                   0,             0.00604,             0.00604,             0.00604
                 122,             0.02609,            0.014482,                   0,             0.98101,                   1,               0.995,             0.66985,           0.0069806,           0.0046893,                   0,            0.006007,            0.006007,            0.006007
                 123,            0.029797,              0.0145,                   0,             0.98797,                   1,               0.995,               0.696,           0.0074847,           0.0045608,                   0,            0.005974,            0.005974,            0.005974
                 124,            0.027839,            0.012096,                   0,             0.98782,                   1,               0.995,             0.72527,           0.0068781,           0.0044194,                   0,            0.005941,            0.005941,            0.005941
                 125,            0.030331,            0.013728,                   0,             0.97804,                   1,               0.995,             0.66926,           0.0079808,           0.0044318,                   0,            0.005908,            0.005908,            0.005908
                 126,            0.027906,            0.013994,                   0,             0.89849,                   1,             0.98591,             0.70342,           0.0069448,           0.0044796,                   0,            0.005875,            0.005875,            0.005875
                 127,            0.033113,            0.013185,                   0,             0.89997,                   1,             0.98591,             0.62472,           0.0092567,           0.0047193,                   0,            0.005842,            0.005842,            0.005842
                 128,            0.026483,            0.013387,                   0,             0.89921,                   1,             0.98591,             0.70294,           0.0075966,           0.0047777,                   0,            0.005809,            0.005809,            0.005809
                 129,            0.023575,            0.013326,                   0,             0.98611,                   1,               0.995,              0.6783,           0.0080934,           0.0046281,                   0,            0.005776,            0.005776,            0.005776
                 130,            0.026954,            0.012715,                   0,             0.98583,                   1,               0.995,             0.69454,           0.0083559,            0.004663,                   0,            0.005743,            0.005743,            0.005743
                 131,            0.031476,            0.015669,                   0,             0.99457,                   1,               0.995,             0.63905,           0.0083518,           0.0047095,                   0,             0.00571,             0.00571,             0.00571
                 132,            0.028034,            0.014873,                   0,             0.99955,                   1,               0.995,             0.71952,           0.0070251,           0.0047779,                   0,            0.005677,            0.005677,            0.005677
                 133,            0.024604,             0.01305,                   0,                   1,             0.99422,               0.995,             0.74586,           0.0067189,           0.0048343,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.026124,            0.013303,                   0,             0.99891,                   1,               0.995,             0.71898,           0.0071572,           0.0048749,                   0,            0.005611,            0.005611,            0.005611
                 135,            0.027833,            0.014205,                   0,                   1,              0.9974,               0.995,             0.62492,           0.0087652,           0.0049796,                   0,            0.005578,            0.005578,            0.005578
                 136,            0.028367,            0.013905,                   0,             0.99711,                   1,               0.995,             0.69683,           0.0074452,           0.0050636,                   0,            0.005545,            0.005545,            0.005545
                 137,            0.024934,            0.013183,                   0,             0.99177,                   1,               0.995,             0.69496,           0.0076914,           0.0046872,                   0,            0.005512,            0.005512,            0.005512
                 138,            0.024725,            0.012929,                   0,             0.98763,                   1,               0.995,             0.71023,           0.0065689,           0.0047013,                   0,            0.005479,            0.005479,            0.005479
                 139,            0.026683,            0.015117,                   0,             0.99233,                   1,               0.995,             0.75707,           0.0067914,            0.004522,                   0,            0.005446,            0.005446,            0.005446
                 140,            0.026254,            0.014147,                   0,             0.99329,                   1,               0.995,             0.75856,           0.0062279,            0.004526,                   0,            0.005413,            0.005413,            0.005413
                 141,            0.027188,            0.013439,                   0,             0.98074,                   1,               0.995,             0.66328,           0.0085699,           0.0048552,                   0,             0.00538,             0.00538,             0.00538
                 142,             0.02707,            0.013505,                   0,             0.98923,                   1,               0.995,             0.68773,           0.0076538,           0.0051323,                   0,            0.005347,            0.005347,            0.005347
                 143,            0.028716,            0.012639,                   0,             0.98632,                   1,               0.995,             0.69822,           0.0080725,           0.0053995,                   0,            0.005314,            0.005314,            0.005314
                 144,            0.030063,            0.013862,                   0,             0.98981,                   1,               0.995,             0.70355,           0.0068965,           0.0053549,                   0,            0.005281,            0.005281,            0.005281
                 145,            0.027196,            0.014393,                   0,             0.98672,                   1,               0.995,             0.68692,           0.0083622,           0.0053291,                   0,            0.005248,            0.005248,            0.005248
                 146,            0.029607,            0.014409,                   0,             0.98671,                   1,               0.995,             0.76113,           0.0071661,           0.0053068,                   0,            0.005215,            0.005215,            0.005215
                 147,             0.03207,            0.013506,                   0,             0.98606,                   1,               0.995,              0.7354,           0.0075732,           0.0049827,                   0,            0.005182,            0.005182,            0.005182
                 148,            0.030945,            0.013435,                   0,             0.98863,                   1,               0.995,             0.78561,            0.006932,           0.0047861,                   0,            0.005149,            0.005149,            0.005149
                 149,            0.026379,            0.013187,                   0,             0.98616,                   1,               0.995,             0.77947,           0.0069882,           0.0048272,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.024905,            0.012125,                   0,              0.9894,                   1,               0.995,             0.78387,           0.0058936,           0.0049557,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.030944,            0.015544,                   0,                   1,             0.98918,               0.995,             0.76522,           0.0063442,           0.0046088,                   0,             0.00505,             0.00505,             0.00505
                 152,            0.026114,            0.013058,                   0,                   1,             0.99359,               0.995,             0.79602,            0.005821,           0.0043493,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.025672,            0.013283,                   0,                   1,             0.99986,               0.995,             0.74258,           0.0065725,           0.0044817,                   0,            0.004984,            0.004984,            0.004984
                 154,            0.023806,            0.011905,                   0,             0.99693,                   1,               0.995,             0.78422,           0.0055565,           0.0043212,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.025447,            0.012829,                   0,             0.98663,                   1,               0.995,             0.72924,           0.0063731,           0.0043375,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.026915,            0.011536,                   0,             0.98999,                   1,               0.995,             0.76753,           0.0065807,           0.0043374,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.027759,            0.011848,                   0,             0.98755,                   1,               0.995,             0.74487,           0.0067745,           0.0047669,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.025645,            0.014011,                   0,             0.99076,                   1,               0.995,             0.75605,           0.0062429,           0.0045806,                   0,            0.004819,            0.004819,            0.004819
                 159,            0.024156,            0.013574,                   0,             0.99287,                   1,               0.995,             0.76311,            0.006682,           0.0043269,                   0,            0.004786,            0.004786,            0.004786
                 160,            0.026455,            0.013347,                   0,             0.99188,                   1,               0.995,             0.76846,           0.0060636,           0.0042106,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.025823,            0.012308,                   0,             0.99346,                   1,               0.995,              0.8039,           0.0065129,           0.0042111,                   0,             0.00472,             0.00472,             0.00472
                 162,            0.025594,            0.012366,                   0,              0.9937,                   1,               0.995,              0.8039,           0.0058805,           0.0041526,                   0,            0.004687,            0.004687,            0.004687
                 163,            0.027851,            0.012483,                   0,             0.99259,                   1,               0.995,             0.81538,           0.0062166,           0.0041606,                   0,            0.004654,            0.004654,            0.004654
                 164,            0.024163,            0.013338,                   0,             0.99332,                   1,               0.995,              0.7679,           0.0061969,           0.0041289,                   0,            0.004621,            0.004621,            0.004621
                 165,            0.025062,            0.013197,                   0,             0.99187,                   1,               0.995,             0.75779,           0.0063912,           0.0042207,                   0,            0.004588,            0.004588,            0.004588
                 166,            0.027161,            0.012514,                   0,             0.99133,                   1,               0.995,             0.76894,           0.0058553,           0.0044304,                   0,            0.004555,            0.004555,            0.004555
                 167,            0.024287,            0.012131,                   0,              0.9908,                   1,               0.995,             0.74971,           0.0062601,           0.0048773,                   0,            0.004522,            0.004522,            0.004522
                 168,            0.023161,            0.012403,                   0,             0.99034,                   1,               0.995,             0.71731,           0.0069349,           0.0051789,                   0,            0.004489,            0.004489,            0.004489
                 169,            0.027103,            0.013755,                   0,             0.98993,                   1,               0.995,             0.72104,           0.0067249,           0.0046885,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.025531,            0.012621,                   0,             0.99044,                   1,               0.995,             0.75372,           0.0062347,           0.0044248,                   0,            0.004423,            0.004423,            0.004423
                 171,            0.029279,            0.013754,                   0,             0.99225,                   1,               0.995,              0.7619,           0.0060195,           0.0042573,                   0,             0.00439,             0.00439,             0.00439
                 172,            0.024881,            0.012164,                   0,             0.99399,                   1,               0.995,             0.80339,           0.0059048,            0.004408,                   0,            0.004357,            0.004357,            0.004357
                 173,            0.021354,            0.011361,                   0,             0.99373,                   1,               0.995,             0.76296,           0.0072071,           0.0047574,                   0,            0.004324,            0.004324,            0.004324
                 174,            0.027737,            0.013713,                   0,             0.99395,                   1,               0.995,             0.78818,           0.0067085,           0.0046201,                   0,            0.004291,            0.004291,            0.004291
                 175,            0.027305,             0.01132,                   0,             0.99446,                   1,               0.995,             0.75238,           0.0063873,           0.0046131,                   0,            0.004258,            0.004258,            0.004258
                 176,            0.024922,            0.012597,                   0,             0.99493,                   1,               0.995,              0.7797,           0.0057558,           0.0046023,                   0,            0.004225,            0.004225,            0.004225
